Country or Area,Year,Transaction,Unnamed: 0,Unnamed: 0.1,Quantity,Quantity Footnotes,Conversion_in_kWh,Commodity
Portugal,2018,Consumption not elsewhere specified (industry),6400,6400,0.033,0.0,330000.0,Liquid biofuels
Portugal,2018,Consumption not elsewhere specified (other),6475,6475,0.445,0.0,4450000.0,Liquid biofuels
Portugal,2018,Exports,6231,6231,77.228,0.0,772280000.0,Liquid biofuels
Portugal,2018,Final consumption,11256,11256,311.56399999999996,0.0,3091501259.9999995,Liquid biofuels
Portugal,2018,Final energy consumption,10996,10996,311.56399999999996,0.0,3091501259.9999995,Liquid biofuels
Portugal,2018,Imports,6220,6220,5.812,0.0,58120000.0,Liquid biofuels
Portugal,2018,Production,6205,6205,363.404,0.0,3634040000.0,Liquid biofuels
Portugal,2018,Stock changes,6244,6244,-10.466,0.0,-104660000.0,Liquid biofuels
Portugal,2018,Total energy supply,11233,11233,311.342,0.0,3088711360.0,Liquid biofuels
Portugal,2018,Transformation,6258,6258,1.125,0.0,11250000.0,Liquid biofuels
Portugal,2018,"Transformation in electricity, CHP and heat plants",6265,6265,1.125,0.0,11250000.0,Liquid biofuels
Portugal,2018,consumption by transport,4720,4720,8.683,0.0,62691260.0,Liquid biofuels
Portugal,2018,imports,4698,4698,9.051,0.0,65348220.0,Liquid biofuels
Portugal,2018,stock changes,4707,4707,0.163,0.0,1176860.0,Liquid biofuels
Portugal,2019,Biodiesel,18829,18829,1.081,0.0,10810000.0,Liquid biofuels
Portugal,2019,"Consumption by agriculture, forestry and fishing",6460,6460,1.238,0.0,12380000.0,Liquid biofuels
Portugal,2019,Consumption by chemical and petrochemical,6313,6313,0.116,0.0,1160000.0,Liquid biofuels
Portugal,2019,Consumption by commerce and public services,6481,6481,1.185,0.0,11850000.0,Liquid biofuels
Portugal,2019,Consumption by construction ,6383,6383,3.982,0.0,39820000.0,Liquid biofuels
Portugal,2019,Consumption by domestic navigation,6433,6433,1.836,0.0,18360000.0,Liquid biofuels
Portugal,2019,Consumption by food and tobacco ,6364,6364,0.926,0.0,9260000.0,Liquid biofuels
Portugal,2019,Consumption by iron and steel,6310,6310,0.111,0.0,1110000.0,Liquid biofuels
Portugal,2019,Consumption by machinery ,6348,6348,0.154,0.0,1540000.0,Liquid biofuels
Portugal,2019,"Consumption by manufacturing, construction and non-fuel mining industry",6297,6297,9.437,0.0,94370000.0,Liquid biofuels
Portugal,2019,Consumption by mining and quarrying ,6351,6351,1.828,0.0,18280000.0,Liquid biofuels
Portugal,2019,Consumption by non-ferrous metals ,6329,6329,0.003,0.0,30000.0,Liquid biofuels
Portugal,2019,Consumption by non-metallic minerals ,6332,6332,1.36,0.0,13600000.000000002,Liquid biofuels
Portugal,2019,Consumption by other,6447,6447,2.794,0.0,27940000.0,Liquid biofuels
Portugal,2019,"Consumption by other manufacturing, construction and non-fuel mining industry",6316,6316,9.21,0.0,92100000.0,Liquid biofuels
Portugal,2019,"Consumption by paper, pulp and print",6377,6377,0.235,0.0,2350000.0,Liquid biofuels
Portugal,2019,Consumption by road,11145,11145,309.486,0.0,3059576240.0,Liquid biofuels
Portugal,2019,Consumption by textile and leather ,6396,6396,0.075,0.0,750000.0,Liquid biofuels
Portugal,2019,Consumption by transport equipment ,6345,6345,0.326,0.0,3260000.0,Liquid biofuels
Portugal,2019,Consumption by wood and wood products ,6380,6380,0.286,0.0,2859999.9999999995,Liquid biofuels
Portugal,2019,Consumption in transport,6404,6404,298.63,0.0,2986300000.0,Liquid biofuels
Portugal,2019,Consumption not elsewhere specified (industry),6399,6399,0.035,0.0,350000.00000000006,Liquid biofuels
Portugal,2019,Consumption not elsewhere specified (other),6474,6474,0.371,0.0,3710000.0,Liquid biofuels
Portugal,2019,Exports,6230,6230,86.892,0.0,868920000.0,Liquid biofuels
Portugal,2019,Final consumption,11254,11254,323.553,0.0,3200246240.0,Liquid biofuels
Portugal,2019,Final energy consumption,10994,10994,323.553,0.0,3200246240.0,Liquid biofuels
Portugal,2019,Imports,6219,6219,10.375,0.0,103750000.0,Liquid biofuels
Portugal,2019,Production,6204,6204,392.808,0.0,3928080000.0,Liquid biofuels
Portugal,2019,Stock changes,6243,6243,4.723,0.0,47230000.0,Liquid biofuels
Portugal,2019,Total energy supply,11231,11231,324.197,0.0,3206861380.0,Liquid biofuels
Portugal,2019,Transformation,6257,6257,1.081,0.0,10810000.0,Liquid biofuels
Portugal,2019,"Transformation in electricity, CHP and heat plants",6264,6264,1.081,0.0,10810000.0,Liquid biofuels
Portugal,2019,consumption by transport,4719,4719,12.692,0.0,91636240.0,Liquid biofuels
Portugal,2019,imports,4697,4697,12.826,0.0,92603720.0,Liquid biofuels
Portugal,2019,stock changes,4706,4706,0.197,0.0,1422340.0,Liquid biofuels
Portugal,2020,Consumption by commerce and public services,6480,6480,0.733,0.0,7330000.0,Liquid biofuels
Portugal,2020,Consumption by other,6446,6446,2.609,0.0,26090000.0,Liquid biofuels
Portugal,2020,Consumption not elsewhere specified (other),6473,6473,1.876,0.0,18760000.0,Liquid biofuels
Portugal,2020,Exports,6229,6229,70.199,0.0,701990000.0,Liquid biofuels
Portugal,2020,Final consumption,6509,6509,2.609,0.0,26090000.0,Liquid biofuels
Portugal,2020,Final energy consumption,6282,6282,2.609,0.0,26090000.0,Liquid biofuels
Portugal,2020,Imports,6218,6218,16.47,0.0,164700000.0,Liquid biofuels
Portugal,2020,Production,6203,6203,334.019,0.0,3340190000.0,Liquid biofuels
Portugal,2020,Stock changes,6242,6242,2.683,0.0,26830000.0,Liquid biofuels
Portugal,2020,Total energy supply,11229,11229,285.278,0.0,2831454620.0000005,Liquid biofuels
Portugal,2020,imports,4696,4696,7.81,0.0,56388200.0,Liquid biofuels
Portugal,2020,stock changes,4705,4705,0.139,0.0,1003580.0,Liquid biofuels
Republic of Moldova,2012,Exports,2153,2153,0.0,0.0,0.0,Liquid biofuels
Republic of Moldova,2012,Imports,2148,2148,0.0,0.0,0.0,Liquid biofuels
Republic of Moldova,2012,Production,2143,2143,1.0,0.0,7500000.0,Liquid biofuels
Republic of Moldova,2012,Stock changes,2158,2158,1.0,0.0,7500000.0,Liquid biofuels
Republic of Moldova,2012,Total energy supply,2163,2163,0.0,0.0,0.0,Liquid biofuels
Republic of Moldova,2013,Exports,2152,2152,15.0,0.0,112500000.0,Liquid biofuels
Republic of Moldova,2013,Imports,2147,2147,15.0,0.0,112500000.0,Liquid biofuels
Republic of Moldova,2013,Production,2142,2142,10.0,0.0,75000000.0,Liquid biofuels
Republic of Moldova,2013,Stock changes,2157,2157,10.0,0.0,75000000.0,Liquid biofuels
Republic of Moldova,2013,Total energy supply,2162,2162,0.0,0.0,0.0,Liquid biofuels
Republic of Moldova,2014,Exports,2151,2151,0.0,0.0,0.0,Liquid biofuels
Republic of Moldova,2014,Imports,2146,2146,0.0,0.0,0.0,Liquid biofuels
Republic of Moldova,2014,Production,2141,2141,0.0,0.0,0.0,Liquid biofuels
Republic of Moldova,2014,Stock changes,2156,2156,0.0,0.0,0.0,Liquid biofuels
Republic of Moldova,2014,Total energy supply,2161,2161,0.0,0.0,0.0,Liquid biofuels
Republic of Moldova,2015,Exports,2150,2150,0.0,0.0,0.0,Liquid biofuels
Republic of Moldova,2015,Imports,2145,2145,0.0,0.0,0.0,Liquid biofuels
Republic of Moldova,2015,Production,2140,2140,0.0,0.0,0.0,Liquid biofuels
Republic of Moldova,2015,Stock changes,2155,2155,0.0,0.0,0.0,Liquid biofuels
Republic of Moldova,2015,Total energy supply,2160,2160,0.0,0.0,0.0,Liquid biofuels
Republic of Moldova,2016,Exports,2149,2149,0.0,0.0,0.0,Liquid biofuels
Republic of Moldova,2016,Imports,2144,2144,0.0,0.0,0.0,Liquid biofuels
Republic of Moldova,2016,Production,2139,2139,0.0,0.0,0.0,Liquid biofuels
Republic of Moldova,2016,Stock changes,2154,2154,0.0,0.0,0.0,Liquid biofuels
Republic of Moldova,2016,Total energy supply,2159,2159,0.0,0.0,0.0,Liquid biofuels
Romania,2007,Consumption by road,11455,11455,46.0,0.0,460000000.0,Liquid biofuels
Romania,2007,Consumption in transport,6605,6605,46.0,0.0,460000000.0,Liquid biofuels
Romania,2007,Exports,6565,6565,0.0,0.0,0.0,Liquid biofuels
Romania,2007,Final consumption,11509,11509,46.0,0.0,460000000.0,Liquid biofuels
Romania,2007,Final energy consumption,11403,11403,46.0,0.0,460000000.0,Liquid biofuels
Romania,2007,Imports,6551,6551,78.0,0.0,780000000.0,Liquid biofuels
Romania,2007,Production,6537,6537,22.0,0.0,220000000.0,Liquid biofuels
Romania,2007,Stock changes,6579,6579,11.0,0.0,110000000.0,Liquid biofuels
Romania,2007,Total energy supply,11483,11483,89.0,0.0,890000000.0,Liquid biofuels
Romania,2007,consumption by transport,4824,4824,0.0,0.0,0.0,Liquid biofuels
Romania,2007,imports,4777,4777,0.0,0.0,0.0,Liquid biofuels
Romania,2007,production,4765,4765,0.0,0.0,0.0,Liquid biofuels
Romania,2007,stock changes,4798,4798,0.0,0.0,0.0,Liquid biofuels
Romania,2008,Consumption by road,11453,11453,188.0,0.0,1696520000.0,Liquid biofuels
Romania,2008,Consumption in transport,6604,6604,122.0,0.0,1220000000.0,Liquid biofuels
Romania,2008,Exports,6564,6564,0.0,0.0,0.0,Liquid biofuels
Romania,2008,Final consumption,11507,11507,188.0,0.0,1696520000.0,Liquid biofuels
Romania,2008,Final energy consumption,11401,11401,188.0,0.0,1696520000.0,Liquid biofuels
Romania,2008,Imports,6550,6550,55.0,0.0,550000000.0,Liquid biofuels
Romania,2008,Production,6536,6536,93.0,0.0,930000000.0,Liquid biofuels
Romania,2008,Stock changes,6578,6578,3.0,0.0,30000000.0,Liquid biofuels
Romania,2008,Total energy supply,11481,11481,211.0,0.0,1926520000.0,Liquid biofuels
Romania,2008,consumption by transport,4823,4823,66.0,0.0,476520000.0,Liquid biofuels
Romania,2008,production,4764,4764,66.0,0.0,476520000.0,Liquid biofuels
Romania,2008,stock changes,4797,4797,0.0,0.0,0.0,Liquid biofuels
Romania,2009,Consumption by road,11451,11451,186.0,0.0,1848880000.0,Liquid biofuels
Romania,2009,Consumption in transport,6603,6603,182.0,0.0,1820000000.0,Liquid biofuels
Romania,2009,Exports,6563,6563,0.0,0.0,0.0,Liquid biofuels
Romania,2009,Final consumption,11505,11505,186.0,0.0,1848880000.0,Liquid biofuels
Romania,2009,Final energy consumption,11399,11399,186.0,0.0,1848880000.0,Liquid biofuels
Romania,2009,Imports,6549,6549,81.0,0.0,810000000.0,Liquid biofuels
Romania,2009,Production,6535,6535,82.0,0.0,820000000.0,Liquid biofuels
Romania,2009,Stock changes,6577,6577,-22.0,0.0,-220000000.0,Liquid biofuels
Romania,2009,Total energy supply,11479,11479,189.0,0.0,1878880000.0,Liquid biofuels
Romania,2009,consumption by transport,4822,4822,4.0,0.0,28880000.0,Liquid biofuels
Romania,2009,production,4763,4763,4.0,0.0,28880000.0,Liquid biofuels
Romania,2009,stock changes,4796,4796,0.0,0.0,0.0,Liquid biofuels
Romania,2010,Consumption by road,11449,11449,151.0,0.0,1307060000.0,Liquid biofuels
Romania,2010,Consumption in transport,6602,6602,78.0,0.0,780000000.0,Liquid biofuels
Romania,2010,Exports,6562,6562,19.0,0.0,190000000.0,Liquid biofuels
Romania,2010,Final consumption,11503,11503,151.0,0.0,1307060000.0,Liquid biofuels
Romania,2010,Final energy consumption,11397,11397,151.0,0.0,1307060000.0,Liquid biofuels
Romania,2010,Imports,6548,6548,82.0,0.0,820000000.0,Liquid biofuels
Romania,2010,Production,6534,6534,12.0,0.0,120000000.0,Liquid biofuels
Romania,2010,Stock changes,6576,6576,-4.0,0.0,-40000000.0,Liquid biofuels
Romania,2010,Total energy supply,11477,11477,152.0,0.0,1317060000.0,Liquid biofuels
Romania,2010,consumption by transport,4821,4821,73.0,0.0,527060000.0,Liquid biofuels
Romania,2010,imports,4776,4776,18.0,0.0,129960000.0,Liquid biofuels
Romania,2010,production,4762,4762,55.0,0.0,397100000.0,Liquid biofuels
Romania,2010,stock changes,4795,4795,0.0,0.0,0.0,Liquid biofuels
Romania,2011,Consumption by road,11447,11447,242.0,0.0,2214280000.0,Liquid biofuels
Romania,2011,Consumption in transport,6601,6601,168.0,0.0,1680000000.0,Liquid biofuels
Romania,2011,Exports,6561,6561,14.0,0.0,140000000.0,Liquid biofuels
Romania,2011,Final consumption,11501,11501,242.0,0.0,2214280000.0,Liquid biofuels
Romania,2011,Final energy consumption,11395,11395,242.0,0.0,2214280000.0,Liquid biofuels
Romania,2011,Imports,6547,6547,85.0,0.0,850000000.0,Liquid biofuels
Romania,2011,Production,6533,6533,107.0,0.0,1070000000.0,Liquid biofuels
Romania,2011,Stock changes,6575,6575,20.0,0.0,200000000.0,Liquid biofuels
Romania,2011,Total energy supply,11475,11475,232.0,0.0,2114280000.0,Liquid biofuels
Romania,2011,consumption by transport,4820,4820,74.0,0.0,534280000.0,Liquid biofuels
Romania,2011,imports,4775,4775,39.0,0.0,281580000.0,Liquid biofuels
Romania,2011,production,4761,4761,54.0,0.0,389880000.0,Liquid biofuels
Romania,2011,stock changes,4794,4794,19.0,0.0,137180000.0,Liquid biofuels
Romania,2012,Consumption by road,11445,11445,273.0,0.0,2474240000.0,Liquid biofuels
Romania,2012,Consumption in transport,6600,6600,181.0,0.0,1810000000.0,Liquid biofuels
Romania,2012,Exports,6560,6560,29.0,0.0,290000000.0,Liquid biofuels
Romania,2012,Final consumption,11499,11499,273.0,0.0,2474240000.0,Liquid biofuels
Romania,2012,Final energy consumption,11393,11393,273.0,0.0,2474240000.0,Liquid biofuels
Romania,2012,Imports,6546,6546,106.0,0.0,1060000000.0,Liquid biofuels
Romania,2012,Production,6532,6532,101.0,0.0,1010000000.0,Liquid biofuels
Romania,2012,Stock changes,6574,6574,-14.0,0.0,-140000000.0,Liquid biofuels
Romania,2012,Total energy supply,11473,11473,284.0,0.0,2584240000.0,Liquid biofuels
Romania,2012,consumption by transport,4819,4819,92.0,0.0,664240000.0,Liquid biofuels
Romania,2012,exports,4784,4784,42.0,0.0,303240000.0,Liquid biofuels
Romania,2012,imports,4774,4774,44.0,0.0,317680000.0,Liquid biofuels
Romania,2012,production,4760,4760,66.0,0.0,476520000.0,Liquid biofuels
Romania,2012,stock changes,4793,4793,-24.0,0.0,-173280000.0,Liquid biofuels
Romania,2013,Consumption by road,11443,11443,255.0,0.0,2308140000.0,Liquid biofuels
Romania,2013,Consumption in transport,6599,6599,168.0,0.0,1680000000.0,Liquid biofuels
Romania,2013,Exports,6559,6559,30.0,0.0,300000000.0,Liquid biofuels
Romania,2013,Final consumption,11497,11497,255.0,0.0,2308140000.0,Liquid biofuels
Romania,2013,Final energy consumption,11391,11391,255.0,0.0,2308140000.0,Liquid biofuels
Romania,2013,Imports,6545,6545,60.0,0.0,600000000.0,Liquid biofuels
Romania,2013,Production,6531,6531,137.0,0.0,1370000000.0,Liquid biofuels
Romania,2013,Stock changes,6573,6573,-1.0,0.0,-10000000.0,Liquid biofuels
Romania,2013,Total energy supply,11471,11471,254.0,0.0,2300920000.0,Liquid biofuels
Romania,2013,consumption by transport,4818,4818,87.0,0.0,628140000.0,Liquid biofuels
Romania,2013,exports,4783,4783,26.0,0.0,187720000.0,Liquid biofuels
Romania,2013,imports,4773,4773,67.0,0.0,483740000.0,Liquid biofuels
Romania,2013,production,4759,4759,41.0,0.0,296020000.0,Liquid biofuels
Romania,2013,stock changes,4792,4792,-4.0,0.0,-28880000.0,Liquid biofuels
Romania,2014,Consumption by road,11441,11441,207.0,0.0,1889300000.0,Liquid biofuels
Romania,2014,Consumption in transport,6598,6598,142.0,0.0,1420000000.0,Liquid biofuels
Romania,2014,Exports,6558,6558,32.0,0.0,320000000.0,Liquid biofuels
Romania,2014,Final consumption,11495,11495,207.0,0.0,1889300000.0,Liquid biofuels
Romania,2014,Final energy consumption,11389,11389,207.0,0.0,1889300000.0,Liquid biofuels
Romania,2014,Imports,6544,6544,65.0,0.0,650000000.0,Liquid biofuels
Romania,2014,Production,6530,6530,110.0,0.0,1100000000.0,Liquid biofuels
Romania,2014,Stock changes,6572,6572,1.0,0.0,10000000.0,Liquid biofuels
Romania,2014,Total energy supply,11469,11469,208.0,0.0,1896520000.0,Liquid biofuels
Romania,2014,consumption by transport,4817,4817,65.0,0.0,469300000.0,Liquid biofuels
Romania,2014,exports,4782,4782,15.0,0.0,108300000.0,Liquid biofuels
Romania,2014,imports,4772,4772,69.0,0.0,498180000.0,Liquid biofuels
Romania,2014,production,4758,4758,12.0,0.0,86640000.0,Liquid biofuels
Romania,2014,stock changes,4791,4791,0.0,0.0,0.0,Liquid biofuels
Romania,2015,Consumption by road,11439,11439,256.0,0.0,2293120000.0,Liquid biofuels
Romania,2015,Consumption in transport,6597,6597,160.0,0.0,1600000000.0,Liquid biofuels
Romania,2015,Exports,6557,6557,49.0,0.0,490000000.0,Liquid biofuels
Romania,2015,Final consumption,11493,11493,256.0,0.0,2293120000.0,Liquid biofuels
Romania,2015,Final energy consumption,11387,11387,256.0,0.0,2293120000.0,Liquid biofuels
Romania,2015,Imports,6543,6543,58.0,0.0,580000000.0,Liquid biofuels
Romania,2015,Production,6529,6529,150.0,0.0,1500000000.0,Liquid biofuels
Romania,2015,Stock changes,6571,6571,-1.0,0.0,-10000000.0,Liquid biofuels
Romania,2015,Total energy supply,11467,11467,256.0,0.0,2293120000.0,Liquid biofuels
Romania,2015,consumption by transport,4816,4816,96.0,0.0,693120000.0,Liquid biofuels
Romania,2015,exports,4781,4781,3.0,0.0,21660000.0,Liquid biofuels
Romania,2015,imports,4771,4771,65.0,0.0,469300000.0,Liquid biofuels
Romania,2015,production,4757,4757,39.0,0.0,281580000.0,Liquid biofuels
Romania,2015,stock changes,4790,4790,5.0,0.0,36100000.0,Liquid biofuels
Romania,2016,Consumption by road,11437,11437,327.0,0.0,2916940000.0,Liquid biofuels
Romania,2016,Consumption in transport,6596,6596,200.0,0.0,2000000000.0,Liquid biofuels
Romania,2016,Exports,6556,6556,28.0,0.0,280000000.0,Liquid biofuels
Romania,2016,Final consumption,11491,11491,327.0,0.0,2916940000.0,Liquid biofuels
Romania,2016,Final energy consumption,11385,11385,327.0,0.0,2916940000.0,Liquid biofuels
Romania,2016,Imports,6542,6542,64.0,0.0,640000000.0,Liquid biofuels
Romania,2016,Production,6528,6528,171.0,0.0,1710000000.0,Liquid biofuels
Romania,2016,Stock changes,6570,6570,7.0,0.0,70000000.0,Liquid biofuels
Romania,2016,Total energy supply,11465,11465,328.0,0.0,2924160000.0,Liquid biofuels
Romania,2016,consumption by transport,4815,4815,127.0,0.0,916940000.0,Liquid biofuels
Romania,2016,exports,4780,4780,2.0,0.0,14440000.0,Liquid biofuels
Romania,2016,imports,4770,4770,73.0,0.0,527060000.0,Liquid biofuels
Romania,2016,production,4756,4756,57.0,0.0,411540000.0,Liquid biofuels
Romania,2016,stock changes,4789,4789,0.0,0.0,0.0,Liquid biofuels
Romania,2017,Consumption by road,11435,11435,376.832,0.0,3372787160.0,Liquid biofuels
Romania,2017,Consumption in transport,6595,6595,234.554,0.0,2345540000.0,Liquid biofuels
Romania,2017,Exports,6555,6555,26.544,0.0,265440000.0,Liquid biofuels
Romania,2017,Final consumption,11489,11489,376.832,0.0,3372787160.0,Liquid biofuels
Romania,2017,Final energy consumption,11383,11383,376.832,0.0,3372787160.0,Liquid biofuels
Romania,2017,Imports,6541,6541,96.223,0.0,962230000.0,Liquid biofuels
Romania,2017,Production,6527,6527,166.554,0.0,1665540000.0,Liquid biofuels
Romania,2017,Stock changes,6569,6569,1.679,0.0,16790000.0,Liquid biofuels
Romania,2017,Total energy supply,11463,11463,376.832,0.0,3372787160.0,Liquid biofuels
Romania,2017,consumption by transport,4814,4814,142.278,0.0,1027247160.0,Liquid biofuels
Romania,2017,exports,4779,4779,0.126,0.0,909720.0,Liquid biofuels
Romania,2017,imports,4769,4769,97.533,0.0,704188260.0,Liquid biofuels
Romania,2017,production,4755,4755,44.488,0.0,321203360.0,Liquid biofuels
Romania,2017,stock changes,4788,4788,-0.383,0.0,-2765260.0,Liquid biofuels
Romania,2018,Consumption by road,11433,11433,376.375,0.0,3370980480.0,Liquid biofuels
Romania,2018,Consumption in transport,6594,6594,235.091,0.0,2350910000.0,Liquid biofuels
Romania,2018,Exports,6554,6554,31.482,0.0,314820000.0,Liquid biofuels
Romania,2018,Final consumption,11487,11487,376.375,0.0,3370980480.0,Liquid biofuels
Romania,2018,Final energy consumption,11381,11381,376.375,0.0,3370980480.0,Liquid biofuels
Romania,2018,Imports,6540,6540,89.267,0.0,892670000.0,Liquid biofuels
Romania,2018,Production,6526,6526,188.226,0.0,1882260000.0,Liquid biofuels
Romania,2018,Stock changes,6568,6568,10.92,0.0,109200000.0,Liquid biofuels
Romania,2018,Total energy supply,11461,11461,376.375,0.0,3370980480.0,Liquid biofuels
Romania,2018,consumption by transport,4813,4813,141.284,0.0,1020070480.0,Liquid biofuels
Romania,2018,exports,4778,4778,0.001,0.0,7220.0,Liquid biofuels
Romania,2018,imports,4768,4768,103.536,0.0,747529920.0,Liquid biofuels
Romania,2018,production,4754,4754,35.215,0.0,254252300.00000003,Liquid biofuels
Romania,2018,stock changes,4787,4787,-2.534,0.0,-18295480.0,Liquid biofuels
Romania,2019,Consumption by road,11431,11431,510.669,0.0,4681886540.0,Liquid biofuels
Romania,2019,Consumption in transport,6593,6593,357.862,0.0,3578620000.0,Liquid biofuels
Romania,2019,Exports,6553,6553,3.393,0.0,33930000.0,Liquid biofuels
Romania,2019,Final consumption,11485,11485,510.669,0.0,4681886540.0,Liquid biofuels
Romania,2019,Final energy consumption,11379,11379,510.669,0.0,4681886540.0,Liquid biofuels
Romania,2019,Imports,6539,6539,159.673,0.0,1596730000.0,Liquid biofuels
Romania,2019,Production,6525,6525,209.934,0.0,2099340000.0,Liquid biofuels
Romania,2019,Stock changes,6567,6567,2.098,0.0,20980000.0,Liquid biofuels
Romania,2019,Total energy supply,11459,11459,516.923,0.0,4744426540.0,Liquid biofuels
Romania,2019,consumption by transport,4812,4812,152.807,0.0,1103266540.0,Liquid biofuels
Romania,2019,imports,4767,4767,101.79,0.0,734923800.0,Liquid biofuels
Romania,2019,production,4753,4753,54.007,0.0,389930540.0,Liquid biofuels
Romania,2019,stock changes,4786,4786,2.99,0.0,21587800.0,Liquid biofuels
Romania,2020,Exports,6552,6552,3.4,0.0,34000000.0,Liquid biofuels
Romania,2020,Imports,6538,6538,159.7,0.0,1597000000.0,Liquid biofuels
Romania,2020,Production,6524,6524,209.9,0.0,2099000000.0,Liquid biofuels
Romania,2020,Stock changes,6566,6566,1.1,0.0,11000000.0,Liquid biofuels
Romania,2020,Total energy supply,11457,11457,516.9000000000001,0.0,4746996000.0,Liquid biofuels
Romania,2020,imports,4766,4766,101.8,0.0,734996000.0,Liquid biofuels
Romania,2020,production,4752,4752,54.0,0.0,389880000.0,Liquid biofuels
Romania,2020,stock changes,4785,4785,4.0,0.0,28880000.0,Liquid biofuels
Samoa,2008,Other liquid biofuels,2183,2183,0.0,0.0,0.0,Liquid biofuels
Samoa,2008,Production,2168,2168,0.0,0.0,0.0,Liquid biofuels
Samoa,2008,Total energy supply,2200,2200,0.0,0.0,0.0,Liquid biofuels
Samoa,2008,Transformation,2173,2173,0.0,0.0,0.0,Liquid biofuels
Samoa,2008,"Transformation in electricity, CHP and heat plants",2178,2178,0.0,0.0,0.0,Liquid biofuels
Samoa,2009,Consumption by road,2195,2195,0.0,0.0,0.0,Liquid biofuels
Samoa,2009,Consumption in transport,2191,2191,0.0,0.0,0.0,Liquid biofuels
Samoa,2009,Final consumption,2204,2204,0.0,0.0,0.0,Liquid biofuels
Samoa,2009,Final energy consumption,2187,2187,0.0,0.0,0.0,Liquid biofuels
Samoa,2009,Other liquid biofuels,2182,2182,0.304379562043796,0.0,2282846.7153284703,Liquid biofuels
Samoa,2009,Production,2167,2167,0.30438,0.0,2282850.0,Liquid biofuels
Samoa,2009,Total energy supply,2199,2199,0.30438,0.0,2282850.0,Liquid biofuels
Samoa,2009,Transformation,2172,2172,0.304379562043796,0.0,2282846.7153284703,Liquid biofuels
Samoa,2009,"Transformation in electricity, CHP and heat plants",2177,2177,0.304379562043796,0.0,2282846.7153284703,Liquid biofuels
Samoa,2010,Consumption by road,2194,2194,0.0057299270072992,0.0,42974.452554744006,Liquid biofuels
Samoa,2010,Consumption in transport,2190,2190,0.0057299270072992,0.0,42974.452554744006,Liquid biofuels
Samoa,2010,Final consumption,2203,2203,0.0057299270072992,0.0,42974.452554744006,Liquid biofuels
Samoa,2010,Final energy consumption,2186,2186,0.0057299270072992,0.0,42974.452554744006,Liquid biofuels
Samoa,2010,Other liquid biofuels,2181,2181,0.206934306569343,0.0,1552007.2992700725,Liquid biofuels
Samoa,2010,Production,2166,2166,0.212774,0.0,1595805.0,Liquid biofuels
Samoa,2010,Total energy supply,2198,2198,0.212774,0.0,1595805.0,Liquid biofuels
Samoa,2010,Transformation,2171,2171,0.206934306569343,0.0,1552007.2992700725,Liquid biofuels
Samoa,2010,"Transformation in electricity, CHP and heat plants",2176,2176,0.206934306569343,0.0,1552007.2992700725,Liquid biofuels
Samoa,2011,Consumption by road,2193,2193,0.0005839416058394,0.0,4379.562043795499,Liquid biofuels
Samoa,2011,Consumption in transport,2189,2189,0.0005839416058394,0.0,4379.562043795499,Liquid biofuels
Samoa,2011,Final consumption,2202,2202,0.0005839416058394,0.0,4379.562043795499,Liquid biofuels
Samoa,2011,Final energy consumption,2185,2185,0.0005839416058394,0.0,4379.562043795499,Liquid biofuels
Samoa,2011,Other liquid biofuels,2180,2180,0.0182481751824818,0.0,136861.3138686135,Liquid biofuels
Samoa,2011,Production,2165,2165,0.018978102189781,0.0,142335.7664233575,Liquid biofuels
Samoa,2011,Total energy supply,2197,2197,0.018978102189781,0.0,142335.7664233575,Liquid biofuels
Samoa,2011,Transformation,2170,2170,0.0182481751824818,0.0,136861.3138686135,Liquid biofuels
Samoa,2011,"Transformation in electricity, CHP and heat plants",2175,2175,0.0182481751824818,0.0,136861.3138686135,Liquid biofuels
Samoa,2012,Consumption by road,2192,2192,0.0,0.0,0.0,Liquid biofuels
Samoa,2012,Consumption in transport,2188,2188,0.0,0.0,0.0,Liquid biofuels
Samoa,2012,Final consumption,2201,2201,0.0,0.0,0.0,Liquid biofuels
Samoa,2012,Final energy consumption,2184,2184,0.0,0.0,0.0,Liquid biofuels
Samoa,2012,Other liquid biofuels,2179,2179,0.0,0.0,0.0,Liquid biofuels
Samoa,2012,Production,2164,2164,0.0,0.0,0.0,Liquid biofuels
Samoa,2012,Total energy supply,2196,2196,0.0,0.0,0.0,Liquid biofuels
Samoa,2012,Transformation,2169,2169,0.0,0.0,0.0,Liquid biofuels
Samoa,2012,"Transformation in electricity, CHP and heat plants",2174,2174,0.0,0.0,0.0,Liquid biofuels
Slovakia,2001,Consumption by road,6776,6776,33.0,0.0,330000000.0,Liquid biofuels
Slovakia,2001,Consumption in transport,6757,6757,33.0,0.0,330000000.0,Liquid biofuels
Slovakia,2001,Exports,6701,6701,2.0,0.0,20000000.0,Liquid biofuels
Slovakia,2001,Final consumption,6817,6817,33.0,0.0,330000000.0,Liquid biofuels
Slovakia,2001,Final energy consumption,6738,6738,33.0,0.0,330000000.0,Liquid biofuels
Slovakia,2001,Production,6665,6665,38.0,0.0,380000000.0,Liquid biofuels
Slovakia,2001,Stock changes,6719,6719,3.0,0.0,30000000.0,Liquid biofuels
Slovakia,2001,Total energy supply,6798,6798,33.0,0.0,330000000.0,Liquid biofuels
Slovakia,2002,Consumption by road,6775,6775,3.0,0.0,30000000.0,Liquid biofuels
